catalogue_group,resource_type,title,url,last_modified,page_detail,synopsis
Resource,Resource,Looking Back: Flowers from the ashes,https://emergingminds.com.au/resources/looking-back-flowers-from-the-ashes/,2022-10-28T00:41:12+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Hear from April who looks back on her family's survival of a bushfire and how they recovered to find happiness and feel safe again.
Resource,Resource,Looking Back: I love Lucy,https://emergingminds.com.au/resources/looking-back-i-love-lucy/,2022-10-28T00:38:25+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Hear from Casey who looks back on his fascination a TV show and the meaning he took for getting support during difficult times.
Resource,Resource,Looking Back: My hidden superpower,https://emergingminds.com.au/resources/looking-back-my-hidden-superpower/,2022-10-28T00:39:48+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Hear from Jodie who looks back on overcoming nightmares and her experience growing up with a parent experiencing mental illness.
Resource,Resource,Looking Back: The journey home,https://emergingminds.com.au/resources/looking-back-the-journey-home/,2022-10-31T03:06:06+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Hear from Denna who looks back as she discovers that silence and courage can go hand in hand as she finds her place to laugh, love and share her truth."
Resource,Resource,Looking Back: The transition,https://emergingminds.com.au/resources/looking-back-the-transition/,2022-10-28T00:42:18+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",In the following video you will hear Jane looking back on her early years growing up and knowing she wanted something different.
Resource,Resource,Looking Back: Trent’s mind,https://emergingminds.com.au/resources/looking-back-trents-mind/,2022-10-28T00:41:43+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Hear from Trent as he looks back on his experience engaging with mental health practitioners and his hopes on how they can engage in the future.
Resource,Resource,Luna’s Red Hat: An Illustrated Storybook to Help Children Cope With Loss and Suicide,https://emergingminds.com.au/resources/lunas-red-hat-illustrated-storybook-help-children-cope-loss-suicide/,2021-05-12T07:42:11+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Designed to be read with children 6 years plus who have been bereaved by suicide, Luna's Red Hat aims to help them cope with difficult feelings."
Resource,Resource,Maintaining hope and celebrating,https://emergingminds.com.au/resources/maintaining-hope-and-celebrating/,2023-05-02T06:05:59+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Challenging social and emotional issues when working with Aboriginal and Torres Strait Islander communities can also present opportunities.
Resource,Resource,Making a plan with your child to address bullying,https://emergingminds.com.au/resources/making-a-plan-with-your-child-to-address-bullying/,2023-11-19T22:16:35+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Learn how to make a plan with your child to address bullying, so that they feel supported and more in control of the situation."
Resource,Resource,Making a stand and advocating,https://emergingminds.com.au/resources/making-a-stand-and-advocating/,2023-05-02T06:00:45+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Advocacy when working with the Aboriginal and Torres Strait Islander community takes on a different dimension.
Resource,Resource,Making Mummy Better: A Child’s Experience of Postnatal Depression,https://emergingminds.com.au/resources/making-mummy-better-childs-experience-postnatal-depression-2/,2021-05-12T07:50:12+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This illustrated book provides comfort and reassurance to young children and families experiencing the impact of post natal depression.
Resource,Resource,Making use of practitioners’ skills to support a child who has been sexually abused,https://emergingminds.com.au/resources/making-use-of-practitioners-skills-to-support-a-child-who-has-been-sexually-abused/,2026-05-05T04:12:40+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Learn more about skills all practitioners have that can support a child who they suspect has been sexually abused or who discloses CSA.
Resource,Resource,Managing children’s immediate reactions to disaster,https://emergingminds.com.au/resources/managing-childrens-immediate-reactions-to-disaster/,2025-12-15T00:03:59+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This fact sheet includes information about possible reactions your child might have immediately following a disaster and ways to manage these reactions.
Resource,Resource,Managing family health and money struggles at the same time,https://emergingminds.com.au/resources/managing-family-health-and-money-struggles-at-the-same-time/,2024-08-28T00:29:33+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Families who've been through tough times offer tips on managing health conditions when money is also a struggle.
Resource,Resource,Managing Mental Health Conditions During Pregnancy and Early Parenthood,https://emergingminds.com.au/resources/managing-mental-health-conditions-pregnancy-early-parenthood/,2024-01-11T05:38:35+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Managing mental health conditions during pregnancy and early parenthood can be challenging. This booklet offers advice and support.
Resource,Resource,Managing routines for children during the Coronavirus (COVID-19) pandemic,https://emergingminds.com.au/resources/managing-routines-for-children-during-the-covid-19-pandemic/,2023-05-03T01:44:51+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",A short video with tips for managing your child's routines during a pandemic or when usual activities have been prevented.
Resource,Resource,Managing Social Media Following a Suicide – Information for Schools,https://emergingminds.com.au/resources/managing-social-media-following-suicide-information-schools/,2021-05-12T08:03:32+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",How a school responds to suicide is crucial for the community's recovery. Here's some tips for managing social media in the event of a tragedy.
Resource,Resource,Mania and Hypomania,https://emergingminds.com.au/resources/mania-and-hypomania/,2021-05-12T08:05:52+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Learn more about mania and hypomania, its impacts on young people and how it can be treated."
Resource,Resource,Medications for Mental Health Disorders,https://emergingminds.com.au/resources/medications-mental-health-disorders/,2021-05-12T08:10:49+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Information for parents and caregivers about medications for mental health disorders in children and adolescents.
Resource,Resource,Mental Health and Behavioural Concerns in Children Aged 0-25,https://emergingminds.com.au/resources/mental-health-behavioural-concerns-children-aged-0-25/,2024-01-11T05:13:32+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Information for parents and carers about common mental health and behavioural concerns in children and young people aged 0-25.
Resource,Resource,Mental health and substance use – Toolkits,https://emergingminds.com.au/resources/mental-health-substance-use-toolkits/,2021-05-03T01:20:40+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Canadian 'toolkits' to help practitioners build knowledge and practice skills to manage mental health or substance use problems.
Resource,Resource,Mental Health Australia,https://emergingminds.com.au/resources/mental-health-australia/,2021-05-12T08:15:35+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Mental Health Australia is the peak organisation representing and promoting the interests of the Australian mental health sector.
Resource,Resource,Mental Health Conditions,https://emergingminds.com.au/resources/mental-health-conditions/,2021-05-12T08:19:24+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Guides for finding out more about different mental health conditions, how to cope with your feelings and what support is available to you."
Resource,Resource,Mental health conditions in young people,https://emergingminds.com.au/resources/depression-anxiety-young-people/,2021-06-22T12:00:11+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This website, from Beyond Blue, provides information for parents and guardians about resilience in young people as well as mental health conditions."
Resource,Resource,Mental Health Foundation (U.K.),https://emergingminds.com.au/resources/mental-health-foundation-u-k/,2021-05-03T00:32:24+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","The Mental Health Foundation runs research and delivery programs across the UK, with a focus on early intervention."
Resource,Resource,Mental Health in Children and Adolescence,https://emergingminds.com.au/resources/mental-health-children-adolescence/,2024-01-11T05:15:00+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Mental health is a way of describing social and emotional wellbeing. Your child needs good mental health to develop in a healthy way, build strong relationships, adapt to change and deal with life’s challenges."
Resource,Resource,Mental Health in Primary School Aged Children,https://emergingminds.com.au/resources/mental-health-primary-school-aged-children/,2021-05-03T00:45:26+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","A UK video designed for primary school educators, exploring mental illness in primary school aged students."
Resource,Resource,Mental Health Medications,https://emergingminds.com.au/resources/mental-health-medications/,2021-05-03T00:40:05+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",General information about medications for various mental health disorders (not specifically for adolescents or young people).
Resource,Resource,Mental Health Problems in Young People,https://emergingminds.com.au/resources/mental-health-problems-young-people/,2024-01-11T05:41:00+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","A fact sheet providing information for parents and carers on mental health problems in young people, and how to find help."
Resource,Resource,Mental Health Professionals’ Network,https://emergingminds.com.au/resources/mental-health-professionals-network/,2021-05-03T00:57:45+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",The MHPN website is designed to improve interdisciplinary mental health practice and collaborative care within Australia.
Resource,Resource,Mental Health Resilience in the Adolescent Offspring of Parents with Depression: A Prospective Longitudinal Study,https://emergingminds.com.au/resources/mental-health-resilience-adolescent-offspring-parents-depression-prospective-longitudinal-study/,2021-05-03T01:00:39+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This Lancet Journal of Psychiatry report focuses on adolescent resilience where teens have a parent with depression.
Resource,Resource,Mental health service use by Australian children,https://emergingminds.com.au/resources/mental-health-service-use-by-australian-children/,2021-05-03T01:08:36+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","A short article focused on child mental health, and identifying when children are at risk of experiencing mental health difficulties."
Resource,Resource,Mental health treatment plan template,https://emergingminds.com.au/resources/mental-health-treatment-plan-template/,2021-10-27T03:37:37+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Use this free template to fill in details about a child who may be experiencing mental health difficulties.
Resource,Resource,Mental Health – Information for CALD,https://emergingminds.com.au/resources/mental-health-information-cald/,2024-01-15T00:07:53+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",An information fact sheet for young people from culturally and linguistically diverse backgrounds about mental health and getting support.
Resource,Resource,Mental Illness In Your Family,https://emergingminds.com.au/resources/mental-illness-family/,2021-05-04T05:44:04+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",A YoungMinds (UK) booklet for young people who have a parent or a family member experiencing a mental illness.
Resource,Resource,Mental Illnesses – Information for School Teachers and Early Childhood Educators,https://emergingminds.com.au/resources/mental-illnesses-information-school-teachers-early-childhood-educators/,2024-01-15T00:10:39+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Response Ability fact sheets and podcasts for school teachers and early childhood educators about various mental illnesses.
Resource,Resource,Mentoring for resettled youth,https://emergingminds.com.au/resources/mentoring-for-resettled-youth/,2021-05-03T01:30:39+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This article discusses the benefits that one-on-one mentoring can have for refugee children resettling in new communities.
Resource,Resource,Mind Australia,https://emergingminds.com.au/resources/mind-australia/,2021-05-03T01:32:19+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Mind Australia is a leading provider of community mental health support services with over 60 service sites.
Resource,Resource,Mind – For better mental health (UK),https://emergingminds.com.au/resources/mind-better-mental-health-uk/,2021-03-01T03:45:32+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Mind UK is a mental health charity who provides support to empower anyone experiencing a mental health problem.
Resource,Resource,"Minds, Myths and Me (UK)",https://emergingminds.com.au/resources/minds-myths-uk/,2021-05-03T01:49:41+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Produced by young carers, this ‘fact pack’ booklet is for young carers who live with someone with a mental illness."
Resource,Resource,"Mining Family Matters – Empowering families in mining, oil and gas",https://emergingminds.com.au/resources/mining-family-matters-empowering-families-mining-oil-gas/,2021-05-03T01:55:34+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","The Mining Family Matters website provides practical, professional support for families in the mining and resources sector."
Resource,Resource,"Money, housing and health resources",https://emergingminds.com.au/resources/money-housing-and-health-resources/,2025-10-27T05:08:23+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Free resources created by families, with parents' stories and tips to help you and your kids get through tough times with money, housing and health."
Resource,Resource,MoodGym – Depression and Anxiety (Online Treatment Program),https://emergingminds.com.au/resources/moodgym-depression-anxiety-online-treatment-program/,2021-05-03T02:07:22+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",MoodGym is a free online anxierty and depression treatment program for young people aged 18 years and over.
Resource,Resource,Music Feedback,https://emergingminds.com.au/resources/music-feedback/,2021-05-03T02:14:50+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","An innovative anti-stigma mental health campaign from Western Australia, supporting young people aged 12 to 25 years."
Resource,Resource,My child’s care plan,https://emergingminds.com.au/resources/my-childs-care-plan/,2024-10-01T08:17:44+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This plan contains information to be used to help care for a child, should a parent or carer become unavailable to care for them themselves."
Resource,Resource,My child’s support network,https://emergingminds.com.au/resources/childs-support-network/,2024-10-01T08:22:20+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This guide will help you think about your child's support network. It will help you identify how this network can support your and family.
Resource,Resource,My Parent’s Keeper,https://emergingminds.com.au/resources/my-parents-keeper/,2021-05-03T02:18:25+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This book by Eva Brown is a supportive and encouraging guide for dealing with the challenging legacy of growing up with a mentally ill parent.
Resource,Resource,My recovery journey,https://emergingminds.com.au/resources/my-recovery-journey/,2022-08-05T05:04:07+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This resource from Eating Disorders Victoria includes information for support and treatment of eating disorders.
Resource,Resource,My side of the story,https://emergingminds.com.au/resources/my-side-of-the-story/,2021-05-03T02:22:24+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Produced by young carers, these short films aim to let other young carers know that they are not alone, and that support is available."
Resource,Resource,Myth Buster – Eating Disorders,https://emergingminds.com.au/resources/https-headspace-org-au-assets-download-cards-or19863-mythbuster-eatingdisorder-2017web-pdf/,2021-05-04T02:01:57+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This headspace booklet – written for professionals, parents and young people – debunks common misconceptions about eating disorders."
Resource,Resource,Myth Buster – Sorting Fact From Fiction on Self-Harm,https://emergingminds.com.au/resources/myth-buster-sorting-fact-fiction-self-harm/,2021-05-03T02:36:36+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This headspace booklet – written for professionals, parents and young adults – debunks common misconceptions about self-harming behaviours."
Resource,Resource,Myth Buster – Suicidal Ideation,https://emergingminds.com.au/resources/myth-buster-suicidal-ideation/,2021-05-03T02:40:08+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This headspace booklet – written for professionals, parents and young adults – debunks common misconceptions about suicidal ideation."
Resource,Resource,Myths and misunderstandings about family homelessness,https://emergingminds.com.au/resources/myths-and-misunderstandings-about-family-homelessness/,2024-08-28T00:24:55+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Unpack the myths around family homelessness – what’s often invisible or misunderstood about families’ experiences – and how to challenge them.
Resource,Resource,National Action Plan for the Health of Children and Young People 2020–2030,https://emergingminds.com.au/resources/national-action-plan-for-the-health-of-children-and-young-people-2020-2030/,2023-11-07T05:38:25+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This plan outlines the approach to improving health outcomes for all children and young people.
Resource,Resource,National Eating Disorders Collaboration Website,https://emergingminds.com.au/resources/national-eating-disorders-collaboration-website/,2021-05-03T02:45:22+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",The National Eating Disorders Collaboration (NEDC) website brings together people and organisations with expertise in eating disorders.
Resource,Resource,National practice standards for the mental health workforce,https://emergingminds.com.au/resources/national-practice-standards-mental-health-workforce/,2021-05-04T05:56:12+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",National standards outlining the capabilities that all Australian mental health professionals should achieve in their work.
Resource,Resource,Natural disaster curriculum in the Early Childhood sector,https://emergingminds.com.au/resources/natural-disaster-curriculum-in-the-early-childhood-sector/,2024-01-11T03:34:55+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This video discusses the role of educators and childcare workers in helping children understand and cope with a natural disaster.
Resource,Resource,Navigating cultural differences and ethical dilemmas when working with culturally diverse families,https://emergingminds.com.au/resources/navigating-cultural-differences-and-ethical-dilemmas-when-working-with-culturally-diverse-families/,2024-08-08T00:45:45+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Learn how to best support the mental health and wellbeing of children and families from diverse cultural (or CALD) backgrounds in this webinar.
Resource,Resource,Navigating cultural differences: Culturally responsive practice supporting families,https://emergingminds.com.au/resources/navigating-cultural-differences-culturally-responsive-practice-supporting-families/,2024-08-08T00:44:37+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",A webinar for practitioners exploring practice considerations for supporting the mental health of of culturally diverse (or CALD) families adapting in Australia.
Resource,Resource,Obsessive Compulsive Disorder (OCD),https://emergingminds.com.au/resources/obsessive-compulsive-disorder-ocd-3/,2021-05-03T04:17:45+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Aiamed at teenagers and young adults, this webpage explains what obsessive compulsive disorder (OCD) is, incuding causes and supports."
Resource,Resource,One Talk at a Time: Child sexual abuse: Get the facts,https://emergingminds.com.au/resources/one-talk-at-a-time-child-sexual-abuse-get-the-facts/,2024-03-07T04:02:49+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Information about child sexual abuse which aims to help people understand the role that they can play in protecting children and young people.
Resource,Resource,One Talk at a Time: Having conversations,https://emergingminds.com.au/resources/one-talk-at-a-time-having-conversations/,2024-03-08T04:01:23+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","A toolkit designed to help adults have conversations about child sexual abuse with children, young people, other adults and organisations."
Resource,Resource,One Talk at a Time: Stakeholder kit,https://emergingminds.com.au/resources/one-talk-at-a-time-stakeholder-kit/,2024-03-07T04:07:21+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","‘One Talk at a Time’ aims to help prevent child sexual abuse by encouraging adults to learn about the issue and have ongoing, proactive, preventative conversations with children, young people and other adults. This kit includes information on how the campaign..."
Resource,Resource,Open Leaves books for counselling and mental health,https://emergingminds.com.au/resources/storybooks-children-child-abuse/,2021-07-13T02:41:19+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Open Leaves is a counselling and mental health bookseller providing copies of 'Psychoeducational Aids for Working with Psychological Trauma'.
Resource,Resource,Opportunities for a coordinated system of support,https://emergingminds.com.au/resources/opportunities-for-a-coordinated-system-of-support/,2026-02-25T04:40:57+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This webinar is intended for organisational and systems leaders across the health, education, social and community services sectors, as well as practitioners with an interest in workforce development."
Resource,Resource,Oppositional Defiant Disorder,https://emergingminds.com.au/resources/oppositional-defiant-disorder-2/,2021-05-03T04:33:31+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This article examines Oppositional Defiant Disorder (ODD), its management and relationship to Attention Deficit Disorder and Conduct Disorder."
Resource,Resource,Oppositional Defiant Disorder,https://emergingminds.com.au/resources/oppositional-defiant-disorder-3/,2021-05-03T04:34:43+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This page provides information on Oppositional Defiant Disorder (ODD) for parents, including definitions, causes and management."
Resource,Resource,Oppositional Defiant Disorder in Children,https://emergingminds.com.au/resources/oppositional-defiant-disorder-children/,2021-05-03T05:13:37+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Victorian State Governement page providing information for parents about oppositional defiant disorder (ODD) in children.
Resource,Resource,Otis Doesn’t Scratch – Helping Children to Understand Self-Harm,https://emergingminds.com.au/resources/otis-doesnt-scratch-helping-children-understand-self-harm/,2021-05-03T05:56:16+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This book by Clare Shaw is aimed at children aged 4–8 who may have a parent, sibling or friend who self-injures."
Resource,Resource,"Our children, our dreaming",https://emergingminds.com.au/resources/our-children-our-dreaming/,2021-05-03T05:41:44+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This Healing Foundation paper examines Aboriginal and Torres Strait Islander over-representation in child protection service systems.
Resource,Resource,Our Time Manual – A Supported Playgroup for Parents with Mental Illness,https://emergingminds.com.au/resources/time-manual-supported-playgroup-parents-mental-illness/,2018-08-09T02:32:56+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","The Our Time playgroups are designed specifically for parents who experience a mental illness. The Our Time Manual provides information about the development, implementation and evaluation of the Our Time Playgroup model for organisations."
Resource,Resource,Our Woven Ways: Supporting goal-setting with Aboriginal and Torres Strait Islander parents,https://emergingminds.com.au/resources/our-woven-ways-supporting-goal-setting-with-aboriginal-and-torres-strait-islander-parents/,2024-07-30T07:31:01+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This RACGP webinar examines ways to support goal-setting with Aboriginal and Torres Strait Islander parents through culturally safe practice.
Resource,Resource,Our Woven Ways: Uncovering the worries of Aboriginal and Torres Strait Islander parents,https://emergingminds.com.au/resources/our-woven-ways-uncovering-the-worries-of-aboriginal-and-torres-strait-islander-parents/,2024-06-28T02:32:53+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Effectively work with Aboriginal and Torres Strait Islander parents to respond to their concerns about their children’s social and emotional wellbeing.
Resource,Resource,Out of the Darkened Room: When a Parent is Depressed; Protecting the Children and Strengthening the Family,https://emergingminds.com.au/resources/darkened-room-parent-depressed-protecting-children-strengthening-family/,2021-06-18T06:27:07+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",In this book Dr. Beardslee blends personal and clinical experiences with hard scientific data to present a comprehensive look when a parent is depressed.
Resource,Resource,Out-of-home care: Talking about mental illness with children in your care,https://emergingminds.com.au/resources/talking-about-mental-illness-with-children-in-your-care-oohc/,2024-07-03T01:07:38+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Talking to children in your care about their parent's mental illness can help them make meaning of their family situation and remove stigma.
Resource,Resource,PACFA Mental Health Competencies,https://emergingminds.com.au/resources/pacfa-mental-health-competencies/,2023-12-28T03:53:29+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Mental health practice standards and competencies developed by the Psychotherapy and Counselling Federation of Australia (PACFA).
Resource,Resource,Panic Disorder,https://emergingminds.com.au/resources/panic-disorder/,2021-05-03T05:53:16+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Up to 40% of Australians will experience a panic attack at some point in their lives. Learn about causes, symptoms and management."
Resource,Resource,Parent-child play: A mental health promotion strategy for all children,https://emergingminds.com.au/resources/parent-child-play-a-mental-health-promotion-strategy-for-all-children/,2026-05-05T04:27:21+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This resource provides practical information on the use of play to strengthen child-parent relationships and children’s mental health.
Resource,Resource,Parent-child play: Practice resource,https://emergingminds.com.au/resources/parent-child-play-practice-resource/,2026-04-30T05:25:35+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This two-part practice resource compliments the practice paper ‘Parent–child play: A mental health promotion strategy for all children’.
Resource,Resource,Parent-child relationship: How positive connections support children’s wellbeing,https://emergingminds.com.au/resources/parent-child-relationships-how-positive-connections-support-childrens-wellbeing/,2024-12-10T04:19:47+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Want to build a strong relationship with your child? Get tips on creating positive parent-child connections to support children's mental health.
Resource,Resource,Parental involvement in preventing and responding to cyberbullying,https://emergingminds.com.au/resources/parental-involvement-in-preventing-and-responding-to-cyberbullying/,2021-05-03T07:21:13+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This Child Family Community Australia (CFCA) practice paper aims to help parents prevent and respond to instances of cyberbullying.
Resource,Resource,Parental mental health and child welfare,https://emergingminds.com.au/resources/parental-mental-health-child-welfare/,2021-05-03T07:28:59+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This UK-based national network aims to support social and health practitioners who work with families experiencing mental illness.
Resource,Resource,Parental mental health and parenting: How are they related?,https://emergingminds.com.au/resources/parental-mental-health-and-parenting-how-are-they-related/,2021-05-03T07:25:32+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Explores the relationhip between parental mental health and parenting: is it possible to parent well if you're experiencing a mental illness?
Resource,Resource,Parental mental illness: the impact on children and adolescents,https://emergingminds.com.au/resources/parental-mental-illness-impact-children-adolescents/,2021-05-04T02:39:57+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This resource addresses problems faced by children and adolescents who have a parent with a mental illness, and presents coping strategies."
Resource,Resource,Parental self-care and self-compassion,https://emergingminds.com.au/resources/parental-self-care-and-self-compassion/,2021-10-13T00:19:37+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Learn how you can support parental self-care and self-compassion in your work, and why it's important for both children's and parents' wellbeing."
Resource,Resource,Parental substance misuse – eLearning course,https://emergingminds.com.au/resources/parental-substance-misuse-elearning-course/,2021-05-04T02:42:06+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This UK resource is targeted at children's social workers to help them work more confidently with families where parents are misusing drugs.
Resource,Resource,Parenting after a separation or divorce,https://emergingminds.com.au/resources/parenting-after-a-separation-or-divorce/,2023-11-12T22:07:18+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Get tips on parenting after a separation or divorce, including co-parenting strategies that support children's mental health and wellbeing."
Resource,Resource,Parenting after adoption,https://emergingminds.com.au/resources/parenting-after-adoption/,2021-05-04T03:04:28+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This American website includes information on various topics on parenting after adoption, including schooling and developmental stages."
Resource,Resource,Parenting during recovery from mental illness,https://emergingminds.com.au/resources/parenting-during-recovery-from-mental-illness/,2024-12-10T23:37:11+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Parenting during recovery from mental illness: this resource has been developed to help support parents who experience mental illness.
